Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
KAGAYAKI Don’t forget!,1,KAGAYAKI Don’t forget!,KAGAYAKI Don’t forget!,KAGAYAKI Don’t forget!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,2023-06-07,https://youtu.be/ZMV7EtdK7mM,Nijigasaki,,カガヤキ ドント フォーゲット
KAGAYAKI Don’t forget!,2,Sugar Sugar Yummy Yummy Parfait,Sugar Sugar Yummy Yummy Parfait,Sugar Sugar Yummy Yummy Parfait,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,要田健,Takeru Yoda,요다 타케루,要田健,Takeru Yoda,요다 타케루,要田健,Takeru Yoda,요다 타케루,2023-06-07,https://youtu.be/R5AWZB9oHyY,Nijigasaki,,シュガー シュガー ヤミー ヤミー パルフェ
KAGAYAKI Don’t forget!,3,KAGAYAKI Don’t forget! (Off Vocal),KAGAYAKI Don’t forget! (Off Vocal),KAGAYAKI Don’t forget! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,T4K;PASSiON KiNG,2023-06-07,https://youtu.be/BKLTQs22iDk,Nijigasaki,,カガヤキ ドント フォーゲット (オフボーカル)
KAGAYAKI Don’t forget!,4,Sugar Sugar Yummy Yummy Parfait (Off Vocal),Sugar Sugar Yummy Yummy Parfait (Off Vocal),Sugar Sugar Yummy Yummy Parfait (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,要田健,Takeru Yoda,요다 타케루,要田健,Takeru Yoda,요다 타케루,要田健,Takeru Yoda,요다 타케루,2023-06-07,https://youtu.be/rcDgrkQfUZM,Nijigasaki,,シュガー シュガー ヤミー ヤミー パルフェ (オフボーカル)
Feel Alive / Go Our Way！（R3BIRTH盤）,1,Feel Alive,Feel Alive,Feel Alive,R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI,ESME MORI,ESME MORI,2023-06-28,NA,Nijigasaki,,フィール アライブ
Feel Alive / Go Our Way！（R3BIRTH盤）,2,Go Our Way！,Go Our Way!,Go Our Way!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,2023-06-28,NA,Nijigasaki,,ゴー アワー ウェイ
Feel Alive / Go Our Way！（R3BIRTH盤）,3,Feel Alive (Off Vocal),Feel Alive (Off Vocal),Feel Alive (Off Vocal),R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI,ESME MORI,ESME MORI,2023-06-28,NA,Nijigasaki,,フィール アライブ (オフボーカル)
Feel Alive / Go Our Way！（R3BIRTH盤）,4,Go Our Way！ (Off Vocal),Go Our Way! (Off Vocal),Go Our Way! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,2023-06-28,NA,Nijigasaki,,ゴー アワー ウェイ (オフボーカル)
Feel Alive / Go Our Way！（虹ヶ咲学園スクールアイドル同好会盤）,1,Feel Alive,Feel Alive,Feel Alive,R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI,ESME MORI,ESME MORI,2023-06-28,https://youtu.be/ouBYXbX9E5I,Nijigasaki,,フィール アライブ
Feel Alive / Go Our Way！（虹ヶ咲学園スクールアイドル同好会盤）,2,Go Our Way！,Go Our Way!,Go Our Way!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,2023-06-28,https://youtu.be/qdpMCYr04vw,Nijigasaki,,ゴー アワー ウェイ
Feel Alive / Go Our Way！（虹ヶ咲学園スクールアイドル同好会盤）,3,Feel Alive (Off Vocal),Feel Alive (Off Vocal),Feel Alive (Off Vocal),R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI;ERECA,ESME MORI,ESME MORI,ESME MORI,2023-06-28,https://youtu.be/ChCM3Nz63SM,Nijigasaki,,フィール アライブ (オフボーカル)
Feel Alive / Go Our Way！（虹ヶ咲学園スクールアイドル同好会盤）,4,Go Our Way！ (Off Vocal),Go Our Way! (Off Vocal),Go Our Way! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Sakiel Kiriya;Konnie Aoki,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,Giga＆TeddyLoid,2023-06-28,https://youtu.be/iFgAl6ZoqNw,Nijigasaki,,ゴー アワー ウェイ (オフボーカル)
"SINGING, DREAMING, NOW!",1,"SINGING, DREAMING, NOW!","SINGING, DREAMING, NOW!","SINGING, DREAMING, NOW!",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,Carlos K.;今川トモミチ,Carlos K.;Tomomichi Imagawa,Carlos K.;이마가와 토모미치,Carlos K.;今川トモミチ,Carlos K.;Tomomichi Imagawa,Carlos K.;이마가와 토모미치,2023-07-05,https://youtu.be/LCtzKjr3k_E,Nijigasaki,,シンギング、ドリーミング、ナウ
"SINGING, DREAMING, NOW!",2,Wawawa☆What's up!,Wawawa☆What's up!,Wawawa☆What's up!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,miyakei,miyakei,miyakei,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2023-07-05,https://youtu.be/ZSNeq_GhiT0,Nijigasaki,,ワワワ わっつ あっぷ
"SINGING, DREAMING, NOW!",3,"SINGING, DREAMING, NOW! (Off Vocal)","SINGING, DREAMING, NOW! (Off Vocal)","SINGING, DREAMING, NOW! (Off Vocal)",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,Carlos K.;今川トモミチ,Carlos K.;Tomomichi Imagawa,Carlos K.;이마가와 토모미치,Carlos K.;今川トモミチ,Carlos K.;Tomomichi Imagawa,Carlos K.;이마가와 토모미치,2023-07-05,https://youtu.be/_odMrXF4e2w,Nijigasaki,,シンギング、ドリーミング、ナウ (オフボーカル)
"SINGING, DREAMING, NOW!",4,Wawawa☆What's up! (Off Vocal),Wawawa☆What's up! (Off Vocal),Wawawa☆What's up! (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,miyakei,miyakei,miyakei,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2023-07-05,https://youtu.be/4h59p-84rIk,Nijigasaki,,ワワワ わっつ あっぷ (オフボーカル)
Fly with You!!,1,Walking Dream,Walking Dream,Walking Dream,上原歩夢,Ayumu Uehara,우에하라 아유무,miyakei,miyakei,miyakei,DAICHI;Keisuke Koyama,DAICHI;Keisuke Koyama,DAICHI;Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2023-10-04,https://youtu.be/dLpd5CFxZ6Y,Nijigasaki,,ウォーキング ドリーム
Fly with You!!,2,背伸びしたって,Senobi Shitatte,까치발 서 봐도,中須かすみ,Kasumi Nakasu,나카스 카스미,Akira Sunset,Akira Sunset,Akira Sunset,Akira Sunset;齋藤奏太,Akira Sunset;Kanata Saito,Akira Sunset;사이토 카나타,遠藤ナオキ,Naoki Endo,엔도 나오키,2023-10-04,https://youtu.be/9Jiv-ixbrdM,Nijigasaki,,せのびしたって
Fly with You!!,3,小悪魔LOVE♡,Koakuma LOVE♡,소악마 LOVE♡,桜坂しずく,Shizuku Osaka,오사카 시즈쿠,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,2023-10-04,https://youtu.be/FykVJBuh4_0,Nijigasaki,,こあくまラブ♡
Fly with You!!,4,My Shadow,My Shadow,My Shadow,朝香果林,Karin Asaka,아사카 카린,Carlos K.,Carlos K.,Carlos K.,Yusei Koga;Carlos K.,Yusei Koga;Carlos K.,Yusei Koga;Carlos K.,Yusei Koga;Carlos K.,Yusei Koga;Carlos K.,Yusei Koga;Carlos K.,2023-10-04,https://youtu.be/saDzqDnz5cs,Nijigasaki,,マイ シャドウ
Fly with You!!,5,Request for U,Request for U,Request for U,宮下 愛,Ai Miyashita,미야시타 아이,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,中村 歩;菊池博人,Ayumu Nakamura;Hiroto Kikuchi,나카무라 아유무;키쿠치 히로토,2023-10-04,https://youtu.be/g2tZdyWDlcU,Nijigasaki,,リクエスト フォー ユー
Fly with You!!,6,Cooking with Love,Cooking with Love,Cooking with Love,近江彼方,Kanata Konoe,코노에 카나타,miyakei,miyakei,miyakei,Em.me,Em.me,Em.me,Em.me,Em.me,Em.me,2023-10-04,https://youtu.be/SZS8rY9VnlY,Nijigasaki,,クッキング ウィズ ラブ
Fly with You!!,7,チェリーボム,Cherry Bomb,체리 밤,優木せつ菜,Setsuna Yuki,유키 세츠나,鈴木エレカ,Ereca Suzuki,스즈키 에레카,鈴木エレカ;oni,Ereca Suzuki;oni,스즈키 에레카;oni,oni,oni,oni,2023-10-04,https://youtu.be/SSXtKk_1eQs,Nijigasaki,,チェリーボム
Fly with You!!,8,恋するSunflower,Koisuru Sunflower,사랑하는 Sunflower,エマ・ヴェルデ,Emma Verde,엠마 베르데,岩野コウ;加藤優希;横田晃希,Koh Iwano;Yuki Kato;Kohki Yokota,이와노 코우;카토 유키;요코타 코우키,岩野コウ;加藤優希;横田晃希,Koh Iwano;Yuki Kato;Kohki Yokota,이와노 코우;카토 유키;요코타 코우키,岩野コウ;加藤優希;横田晃希,Koh Iwano;Yuki Kato;Kohki Yokota,이와노 코우;카토 유키;요코타 코우키,2023-10-04,https://youtu.be/G_8hfY3qgkk,Nijigasaki,,こいする サンフラワー
Fly with You!!,9,私はマグネット,Watashi wa Magnet,나는 마그넷,天王寺璃奈,Rina Tennoji,텐노지 리나,鈴木エレカ,Ereca Suzuki,스즈키 에레카,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,Luis Ogata,2023-10-04,https://youtu.be/Xh5r-dT8wnY,Nijigasaki,,わたしは マグネット
Fly with You!!,10,咬福論,Koufukuron,교복론,三船栞子,Shioriko Mifune,미후네 시오리코,Ryota Saito,Ryota Saito,Ryota Saito,Ryota Saito;吉村隆行,Ryota Saito;Takayuki Yoshimura,Ryota Saito;요시무라 타카유키,吉村隆行,Takayuki Yoshimura,요시무라 타카유키,2023-10-04,https://youtu.be/VON3YAhvkbY,Nijigasaki,,こうふくろん
Fly with You!!,11,Lemonade,Lemonade,Lemonade,ミア・テイラー,Mia Taylor,미아 테일러,Konnie Aoki,Konnie Aoki,Konnie Aoki,Carlos K.,Carlos K.,Carlos K.,Gustav Mared,Gustav Mared,Gustav Mared,2023-10-04,https://youtu.be/Z1fnwLbxkHc,Nijigasaki,,レモネード
Fly with You!!,12,5201314,5201315,5201316,鐘 嵐珠,Lanzhu Zhong,쇼우 란쥬,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,チバニャン,ChibaNyan,치바냥,2023-10-04,https://youtu.be/AXGj8bUr0F4,Nijigasaki,,5201314
Fly with You!!,13,Fly with You!!,Fly with You!!,Fly with You!!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,oni;PASSiON KiNG,oni;PASSiON KiNG,oni;PASSiON KiNG,oni;PASSiON KiNG,oni;PASSiON KiNG,oni;PASSiON KiNG,2023-10-04,https://youtu.be/n9FM3ErQ38o,Nijigasaki,,フライ ウィズ ユー
異次元★♥BIGBANG,1,異次元★♥BIGBANG,Ijigen★♥BIGBANG,이차원★♥BIGBANG,島村 卯月;最上 静香;月岡 恋鐘;高海千歌;上原歩夢;澁谷かのん;日野下花帆,Uzuki Shimamura;Shizuka Mogami;Kogane Tsukioka;Chika Takami;Ayumu Uehara;Kanon Shibuya;Kaho Hinoshita,시마무라 우즈키;모가미 시즈카;츠키오카 코가네;타카미 치카;우에하라 아유무;시부야 카논;히노시타 카호,UiNA,UiNA,UiNA,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎;谷ナオキ,Kotaro Odaka;Naoki Tani,오다카 코타로;타니 나오키,2023-12-06,https://youtu.be/3x8NErsTewM,Others,Ijigen Fes IDOLM@STER★♥Love Live! Uta Gassen,いじげんビッグバン
異次元★♥BIGBANG,2,異次元★♥BIGBANG (Off Vocal),Ijigen★♥BIGBANG (Off Vocal),이차원★♥BIGBANG (Off Vocal),島村 卯月;最上 静香;月岡 恋鐘;高海千歌;上原歩夢;澁谷かのん;日野下花帆,Uzuki Shimamura;Shizuka Mogami;Kogane Tsukioka;Chika Takami;Ayumu Uehara;Kanon Shibuya;Kaho Hinoshita,시마무라 우즈키;모가미 시즈카;츠키오카 코가네;타카미 치카;우에하라 아유무;시부야 카논;히노시타 카호,UiNA,UiNA,UiNA,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎;谷ナオキ,Kotaro Odaka;Naoki Tani,오다카 코타로;타니 나오키,2023-12-06,https://youtu.be/yJov2hZtrzg,Others,Ijigen Fes IDOLM@STER★♥Love Live! Uta Gassen,いじげんビッグバン (オフボーカル)
